Organism Latin Name,Level 1 Category,Level 2 Category,KEGG ID,Pathway Name,URL
Carica papaya (papaya),Metabolism,Lipid metabolism,ko00592,alpha-Linolenic acid metabolism,https://www.kegg.jp/pathway/cpap00592
Carica papaya (papaya),Metabolism,Lipid metabolism,ko01040,Biosynthesis of unsaturated fatty acids,https://www.kegg.jp/pathway/cpap01040
Carica papaya (papaya),Metabolism,Nucleotide metabolism,ko00230,Purine metabolism,https://www.kegg.jp/pathway/cpap00230
Carica papaya (papaya),Metabolism,Nucleotide metabolism,ko00240,Pyrimidine metabolism,https://www.kegg.jp/pathway/cpap00240
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00250,"Alanine, aspartate and glutamate metabolism",https://www.kegg.jp/pathway/cpap00250
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00260,"Glycine, serine and threonine metabolism",https://www.kegg.jp/pathway/cpap00260
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00270,Cysteine and methionine metabolism,https://www.kegg.jp/pathway/cpap00270
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",https://www.kegg.jp/pathway/cpap00280
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00290,"Valine, leucine and isoleucine biosynthesis",https://www.kegg.jp/pathway/cpap00290
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00300,Lysine biosynthesis,https://www.kegg.jp/pathway/cpap00300
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00310,Lysine degradation,https://www.kegg.jp/pathway/cpap00310
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00220,Arginine biosynthesis,https://www.kegg.jp/pathway/cpap00220
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00330,Arginine and proline metabolism,https://www.kegg.jp/pathway/cpap00330
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00340,Histidine metabolism,https://www.kegg.jp/pathway/cpap00340
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00350,Tyrosine metabolism,https://www.kegg.jp/pathway/cpap00350
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00360,Phenylalanine metabolism,https://www.kegg.jp/pathway/cpap00360
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00380,Tryptophan metabolism,https://www.kegg.jp/pathway/cpap00380
Carica papaya (papaya),Metabolism,Amino acid metabolism,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",https://www.kegg.jp/pathway/cpap00400
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00410,beta-Alanine metabolism,https://www.kegg.jp/pathway/cpap00410
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00430,Taurine and hypotaurine metabolism,https://www.kegg.jp/pathway/cpap00430
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00440,Phosphonate and phosphinate metabolism,https://www.kegg.jp/pathway/cpap00440
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00450,Selenocompound metabolism,https://www.kegg.jp/pathway/cpap00450
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00460,Cyanoamino acid metabolism,https://www.kegg.jp/pathway/cpap00460
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00470,D-Amino acid metabolism,https://www.kegg.jp/pathway/cpap00470
Carica papaya (papaya),Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,https://www.kegg.jp/pathway/cpap00480
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00520,Amino sugar and nucleotide sugar metabolism,https://www.kegg.jp/pathway/cpap00520
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00541,Biosynthesis of various nucleotide sugars,https://www.kegg.jp/pathway/cpap00541
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,https://www.kegg.jp/pathway/cpap00510
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00513,Various types of N-glycan biosynthesis,https://www.kegg.jp/pathway/cpap00513
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00514,Other types of O-glycan biosynthesis,https://www.kegg.jp/pathway/cpap00514
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00531,Glycosaminoglycan degradation,https://www.kegg.jp/pathway/cpap00531
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,https://www.kegg.jp/pathway/cpap00563
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,https://www.kegg.jp/pathway/cpap00601
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00603,Glycosphingolipid biosynthesis - globo and isoglobo series,https://www.kegg.jp/pathway/cpap00603
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00511,Other glycan degradation,https://www.kegg.jp/pathway/cpap00511
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00540,Lipopolysaccharide biosynthesis,https://www.kegg.jp/pathway/cpap00540
Carica papaya (papaya),Metabolism,Glycan biosynthesis and metabolism,ko00543,Exopolysaccharide biosynthesis,https://www.kegg.jp/pathway/cpap00543
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00730,Thiamine metabolism,https://www.kegg.jp/pathway/cpap00730
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00740,Riboflavin metabolism,https://www.kegg.jp/pathway/cpap00740
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00750,Vitamin B6 metabolism,https://www.kegg.jp/pathway/cpap00750
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00760,Nicotinate and nicotinamide metabolism,https://www.kegg.jp/pathway/cpap00760
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00770,Pantothenate and CoA biosynthesis,https://www.kegg.jp/pathway/cpap00770
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00780,Biotin metabolism,https://www.kegg.jp/pathway/cpap00780
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00785,Lipoic acid metabolism,https://www.kegg.jp/pathway/cpap00785
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00790,Folate biosynthesis,https://www.kegg.jp/pathway/cpap00790
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00670,One carbon pool by folate,https://www.kegg.jp/pathway/cpap00670
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00860,Porphyrin metabolism,https://www.kegg.jp/pathway/cpap00860
Carica papaya (papaya),Metabolism,Metabolism of cofactors and vitamins,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,https://www.kegg.jp/pathway/cpap00130
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00900,Terpenoid backbone biosynthesis,https://www.kegg.jp/pathway/cpap00900
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00909,Sesquiterpenoid and triterpenoid biosynthesis,https://www.kegg.jp/pathway/cpap00909
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00904,Diterpenoid biosynthesis,https://www.kegg.jp/pathway/cpap00904
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00906,Carotenoid biosynthesis,https://www.kegg.jp/pathway/cpap00906
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00905,Brassinosteroid biosynthesis,https://www.kegg.jp/pathway/cpap00905
Carica papaya (papaya),Metabolism,Metabolism of terpenoids and polyketides,ko00908,Zeatin biosynthesis,https://www.kegg.jp/pathway/cpap00908
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00940,Phenylpropanoid biosynthesis,https://www.kegg.jp/pathway/cpap00940
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",https://www.kegg.jp/pathway/cpap00945
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00941,Flavonoid biosynthesis,https://www.kegg.jp/pathway/cpap00941
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00944,Flavone and flavonol biosynthesis,https://www.kegg.jp/pathway/cpap00944
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00943,Isoflavonoid biosynthesis,https://www.kegg.jp/pathway/cpap00943
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00901,Indole alkaloid biosynthesis,https://www.kegg.jp/pathway/cpap00901
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00950,Isoquinoline alkaloid biosynthesis,https://www.kegg.jp/pathway/cpap00950
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",https://www.kegg.jp/pathway/cpap00960
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00232,Caffeine metabolism,https://www.kegg.jp/pathway/cpap00232
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00965,Betalain biosynthesis,https://www.kegg.jp/pathway/cpap00965
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00966,Glucosinolate biosynthesis,https://www.kegg.jp/pathway/cpap00966
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00261,Monobactam biosynthesis,https://www.kegg.jp/pathway/cpap00261
Carica papaya (papaya),Metabolism,Biosynthesis of other secondary metabolites,ko00999,Biosynthesis of various plant secondary metabolites,https://www.kegg.jp/pathway/cpap00999
Carica papaya (papaya),Genetic Information Processing,Transcription,ko03020,RNA polymerase,https://www.kegg.jp/pathway/cpap03020
Carica papaya (papaya),Genetic Information Processing,Transcription,ko03022,Basal transcription factors,https://www.kegg.jp/pathway/cpap03022
Carica papaya (papaya),Genetic Information Processing,Transcription,ko03040,Spliceosome,https://www.kegg.jp/pathway/cpap03040
Carica papaya (papaya),Genetic Information Processing,Translation,ko03010,Ribosome,https://www.kegg.jp/pathway/cpap03010
Carica papaya (papaya),Genetic Information Processing,Translation,ko00970,Aminoacyl-tRNA biosynthesis,https://www.kegg.jp/pathway/cpap00970
Carica papaya (papaya),Genetic Information Processing,Translation,ko03013,Nucleocytoplasmic transport,https://www.kegg.jp/pathway/cpap03013
Carica papaya (papaya),Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,https://www.kegg.jp/pathway/cpap03015
Carica papaya (papaya),Genetic Information Processing,Translation,ko03008,Ribosome biogenesis in eukaryotes,https://www.kegg.jp/pathway/cpap03008
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko03060,Protein export,https://www.kegg.jp/pathway/cpap03060
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,https://www.kegg.jp/pathway/cpap04141
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko04130,SNARE interactions in vesicular transport,https://www.kegg.jp/pathway/cpap04130
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,https://www.kegg.jp/pathway/cpap04120
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko04122,Sulfur relay system,https://www.kegg.jp/pathway/cpap04122
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,https://www.kegg.jp/pathway/cpap03050
Carica papaya (papaya),Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,https://www.kegg.jp/pathway/cpap03018
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03030,DNA replication,https://www.kegg.jp/pathway/cpap03030
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03410,Base excision repair,https://www.kegg.jp/pathway/cpap03410
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03420,Nucleotide excision repair,https://www.kegg.jp/pathway/cpap03420
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03430,Mismatch repair,https://www.kegg.jp/pathway/cpap03430
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,https://www.kegg.jp/pathway/cpap03440
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03450,Non-homologous end-joining,https://www.kegg.jp/pathway/cpap03450
Carica papaya (papaya),Genetic Information Processing,Replication and repair,ko03460,Fanconi anemia pathway,https://www.kegg.jp/pathway/cpap03460
Carica papaya (papaya),Genetic Information Processing,Chromosome,ko03082,ATP-dependent chromatin remodeling,https://www.kegg.jp/pathway/cpap03082
Carica papaya (papaya),Genetic Information Processing,Chromosome,ko03083,Polycomb repressive complex,https://www.kegg.jp/pathway/cpap03083
Carica papaya (papaya),Genetic Information Processing,Information processing in viruses,ko03250,Viral life cycle - HIV-1,https://www.kegg.jp/pathway/cpap03250
Carica papaya (papaya),Genetic Information Processing,Information processing in viruses,ko03272,Virion - Hepatitis viruses,https://www.kegg.jp/pathway/cpap03272
Carica papaya (papaya),Environmental Information Processing,Membrane transport,ko02010,ABC transporters,https://www.kegg.jp/pathway/cpap02010
Carica papaya (papaya),Environmental Information Processing,Signal transduction,ko04016,MAPK signaling pathway - plant,https://www.kegg.jp/pathway/cpap04016
Carica papaya (papaya),Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,https://www.kegg.jp/pathway/cpap04070
Carica papaya (papaya),Environmental Information Processing,Signal transduction,ko04075,Plant hormone signal transduction,https://www.kegg.jp/pathway/cpap04075
Carica papaya (papaya),Environmental Information Processing,Signaling molecules and interaction,ko04082,Neuroactive ligand signaling,https://www.kegg.jp/pathway/cpap04082
Carica papaya (papaya),Environmental Information Processing,Signaling molecules and interaction,ko04081,Hormone signaling,https://www.kegg.jp/pathway/cpap04081
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04144,Endocytosis,https://www.kegg.jp/pathway/cpap04144
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04145,Phagosome,https://www.kegg.jp/pathway/cpap04145
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04142,Lysosome,https://www.kegg.jp/pathway/cpap04142
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04146,Peroxisome,https://www.kegg.jp/pathway/cpap04146
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,https://www.kegg.jp/pathway/cpap04136
Carica papaya (papaya),Cellular Processes,Transport and catabolism,ko04148,Efferocytosis,https://www.kegg.jp/pathway/cpap04148
Carica papaya (papaya),Cellular Processes,Cell motility,ko04814,Motor proteins,https://www.kegg.jp/pathway/cpap04814
Carica papaya (papaya),Cellular Processes,Cell motility,ko04820,Cytoskeleton in muscle cells,https://www.kegg.jp/pathway/cpap04820
Carica papaya (papaya),Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,https://www.kegg.jp/pathway/cpap04620
Carica papaya (papaya),Organismal Systems,Digestive system,ko04981,Folate transport and metabolism,https://www.kegg.jp/pathway/cpap04981
Carica papaya (papaya),Organismal Systems,Development and regeneration,ko04382,Cornified envelope formation,https://www.kegg.jp/pathway/cpap04382
